City,Cuisine,count
Rome,"[ 'Italian', 'Fast Food', 'Cafe', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options' ]",1
Rome,"[ 'International', 'Italian', 'Fast Food', 'Street Food', 'Vegetarian Friendly' ]",1
Rome,"[ 'Mediterranean', 'Italian', 'Seafood', 'European', 'Vegetarian Friendly' ]",1
Rome,"[ 'Italian', 'Pizza', 'Bar', 'Pub' ]",1
Rome,"[ 'Pizza', 'Asian' ]",2
Stockholm,"[ 'Italian', 'Pizza', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Stockholm,"[ 'European', 'Swedish', 'Barbecue' ]",1
Vienna,"[ 'Italian', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",2
Vienna,"[ 'Bar', 'European', 'International', 'Central European', 'Vegetarian Friendly' ]",1
Vienna,"[ 'Italian', 'European', 'Pizza', 'Vegetarian Friendly' ]",2
Vienna,"[ 'Bar', 'Cafe', 'Pub', 'Diner', 'Soups' ]",1
Vienna,"[ 'Mediterranean', 'Turkish', 'Middle Eastern', 'European', 'Vegetarian Friendly' ]",1
Vienna,"[ 'Bar', 'Pub', 'Italian', 'Cafe' ]",1
Vienna,"[ 'Austrian', 'Seafood', 'Mediterranean', 'Central European', 'International', 'European', 'Vegetarian Friendly' ]",1
Warsaw,"[ 'Bar', 'European', 'Central European', 'Fusion', 'Vegetarian Friendly' ]",1
Warsaw,"[ 'International', 'European', 'Polish' ]",1
Warsaw,"[ 'Polish', 'International', 'European', 'Pub', 'Central European' ]",1
Warsaw,"[ 'Sushi', 'Asian', 'Japanese' ]",1
Zurich,"[ 'Mediterranean', 'Barbecue', 'Turkish', 'Grill', 'Middle Eastern', 'Vegetarian Friendly', 'Halal' ]",1
Zurich,"[ 'Swiss', 'European', 'Central European', 'International', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options' ]",1
Zurich,"[ 'French', 'Wine Bar', 'European', 'Delicatessen', 'Contemporary' ]",1
Zurich,"[ 'Bar', 'International', 'Pub' ]",1
Zurich,"[ 'Asian', 'Tibetan', 'Nepali', 'Vegetarian Friendly' ]",1
Zurich,"[ 'Sushi', 'Asian', 'Thai', 'Japanese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Zurich,[ 'Mexican' ],4
Madrid,"[ 'Japanese', 'Asian', 'Fusion' ]",2
Madrid,"[ 'American', 'Fast Food', 'Diner' ]",1
Milan,"[ 'Italian', 'Pizza' ]",147
Milan,"[ 'Italian', 'Healthy', 'Vegan Options', 'Vegetarian Friendly' ]",1
Milan,"[ 'Pizza', 'Mediterranean' ]",2
Milan,"[ 'Cafe', 'Italian', 'Gastropub', 'Vegetarian Friendly', 'Vegan Options' ]",1
Milan,"[ 'Italian', 'Seafood', 'Wine Bar' ]",1
Munich,"[ 'Italian', 'Seafood', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Munich,"[ 'Italian', 'Pizza', 'Mediterranean', 'Seafood', 'European' ]",1
Munich,"[ 'Bar', 'Grill', 'Pub' ]",2
Oporto,"[ 'Bar', 'Cafe', 'European', 'Portuguese', 'Vegetarian Friendly' ]",3
Oslo,"[ 'Fast Food', 'International' ]",1
Oslo,"[ 'Italian', 'Indian' ]",1
Paris,"[ 'Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
Paris,"[ 'French', 'Seafood', 'European', 'Gastropub', 'Vegetarian Friendly' ]",1
Paris,"[ 'French', 'Fusion', 'Vietnamese', 'Healthy', 'Vegetarian Friendly' ]",1
Paris,"[ 'French', 'Belgian', 'Seafood', 'European' ]",5
Paris,"[ 'French', 'Bar', 'Vegetarian Friendly', 'Vegan Options' ]",1
Paris,"[ 'French', 'European', 'Delicatessen', 'Gastropub', 'Vegetarian Friendly' ]",1
Paris,"[ 'French', 'Bar', 'European', 'International' ]",1
Paris,"[ 'Moroccan', 'Mediterranean', 'Vegetarian Friendly', 'Halal' ]",1
Paris,[ 'Barbecue' ],6
Paris,"[ 'French', 'Cafe', 'Street Food' ]",1
Paris,"[ 'French', 'Lebanese', 'Bar', 'Mediterranean' ]",1
Paris,"[ 'American', 'Brew Pub', 'British', 'Pub', 'Wine Bar' ]",1
Paris,"[ 'Middle Eastern', 'Tunisian', 'Mediterranean' ]",1
Paris,"[ 'Italian', 'Japanese', 'Lebanese', 'Moroccan', 'Mediterranean' ]",1
Paris,"[ 'Lebanese', 'Grill' ]",1
Prague,"[ 'Asian', 'Vietnamese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Prague,"[ 'European', 'Czech', 'Central European', 'Cafe', 'International', 'Vegetarian Friendly', 'Vegan Options' ]",2
Prague,"[ 'Cafe', 'Bar', 'European', 'Vegetarian Friendly' ]",1
Prague,"[ 'Czech', 'Central European', 'International' ]",1
Prague,"[ 'Czech', 'Bar', 'European', 'Pub' ]",4
Prague,"[ 'European', 'Cafe' ]",1
Prague,"[ 'Fast Food', 'Healthy' ]",1
Rome,"[ 'Seafood', 'Italian', 'Mediterranean', 'Street Food', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'European', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options' ]",1
Rome,"[ 'Italian', 'Bar', 'Vegetarian Friendly' ]",2
Rome,"[ 'Japanese', 'Seafood', 'Sushi', 'Asian', 'Vegetarian Friendly' ]",3
Rome,"[ 'Cafe', 'Wine Bar', 'Italian', 'Bar', 'Vegetarian Friendly', 'Vegan Options' ]",1
Rome,"[ 'Italian', 'Pizza', 'Fast Food', 'Mediterranean', 'European', 'Vegetarian Friendly' ]",1
Rome,"[ 'German', 'European', 'Pub', 'International' ]",1
Stockholm,"[ 'European', 'Swedish', 'Scandinavian', 'Cafe' ]",1
Stockholm,"[ 'Steakhouse', 'Fast Food', 'European', 'Swedish' ]",1
Vienna,"[ 'Cafe', 'European', 'Healthy', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Vienna,"[ 'French', 'Steakhouse', 'Bar', 'European', 'Central European', 'Vegetarian Friendly' ]",1
Vienna,"[ 'Austrian', 'Mediterranean', 'European', 'Vegetarian Friendly' ]",1
Vienna,"[ 'Austrian', 'Bar', 'European', 'Delicatessen', 'Pub', 'Wine Bar' ]",1
Vienna,[ 'Indian' ],8
Vienna,"[ 'Mediterranean', 'Middle Eastern', 'Israeli' ]",1
Vienna,"[ 'International', 'Mediterranean', 'Asian' ]",1
Vienna,"[ 'Austrian', 'European', 'Czech', 'Vegetarian Friendly' ]",1
Warsaw,"[ 'Georgian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Warsaw,"[ 'Italian', 'Mediterranean' ]",18
Warsaw,"[ 'Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
Warsaw,"[ 'Asian', 'Indonesian', 'Cafe', 'Thai', 'Healthy' ]",1
Warsaw,"[ 'European', 'International', 'Central European', 'Vegetarian Friendly' ]",2
Zurich,"[ 'Mexican', 'Vegetarian Friendly' ]",1
Zurich,"[ 'Cafe', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Zurich,"[ 'Asian', 'Indonesian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Zurich,"[ 'Swiss', 'Cafe', 'European', 'French', 'Central European', 'Vegetarian Friendly' ]",1
Zurich,"[ 'Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly' ]",1
Zurich,"[ 'Mexican', 'American', 'Fast Food', 'Latin', 'Diner', 'Vegetarian Friendly' ]",1
Zurich,"[ 'American', 'Steakhouse', 'Swiss', 'European' ]",1
Zurich,"[ 'Swiss', 'Pizza', 'Cafe', 'European', 'Diner', 'Vegetarian Friendly' ]",1
Zurich,"[ 'Sushi', 'Asian' ]",1
Rome,"[ 'Italian', 'Pizza', 'Gastropub', 'Street Food', 'Fast Food', 'Vegetarian Friendly' ]",1
Madrid,"[ 'Pizza', 'Mediterranean' ]",1
Madrid,"[ 'Cafe', 'International', 'Mediterranean', 'Spanish' ]",1
Milan,"[ 'Chinese', 'Fast Food', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Milan,"[ 'Japanese', 'Sushi', 'Asian' ]",6
Milan,"[ 'Latin', 'Barbecue', 'Spanish', 'South American', 'Steakhouse', 'Gluten Free Options' ]",1
Milan,"[ 'Italian', 'German', 'Bar', 'Pizza', 'Barbecue', 'European', 'Pub', 'Central European', 'Brew Pub' ]",1
Milan,"[ 'Italian', 'Cafe', 'Mediterranean', 'European' ]",3
Munich,"[ 'Mediterranean', 'Greek', 'European', 'Grill', 'Vegetarian Friendly' ]",1
Munich,"[ 'German', 'Cafe', 'European', 'International', 'Delicatessen', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Munich,"[ 'Seafood', 'German' ]",1
Munich,"[ 'Chinese', 'Thai' ]",2
Munich,"[ 'Sushi', 'Asian', 'Vietnamese' ]",1
Munich,"[ 'German', 'European', 'Central European', 'Bar', 'Pub' ]",1
Munich,"[ 'Chinese', 'Asian', 'Healthy' ]",1
Munich,"[ 'Chinese', 'Sushi', 'Asian', 'Mongolian' ]",2
Oporto,"[ 'Seafood', 'Mediterranean', 'European', 'Spanish', 'Portuguese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Oporto,"[ 'American', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options' ]",1
Oporto,"[ 'European', 'Portuguese', 'Vegetarian Friendly' ]",9
Oslo,"[ 'American', 'Barbecue', 'European', 'Delicatessen', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Oslo,"[ 'American', 'Barbecue', 'Bar', 'Pub' ]",1
Oslo,"[ 'Italian', 'Mediterranean', 'Delicatessen' ]",1
Paris,"[ 'Spanish', 'European' ]",2
Paris,[ 'Russian' ],7
Paris,"[ 'French', 'European', 'Portuguese' ]",7
Paris,"[ 'Fast Food', 'Soups', 'Vegetarian Friendly', 'Vegan Options' ]",4
Paris,"[ 'Mediterranean', 'Middle Eastern', 'Israeli' ]",1
Prague,"[ 'Korean', 'Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Prague,"[ 'Bar', 'European', 'Pub', 'Czech', 'Central European', 'Eastern European' ]",6
Prague,"[ 'Seafood', 'Gluten Free Options' ]",1
Prague,[ 'Fast Food' ],70
Prague,"[ 'Mediterranean', 'Middle Eastern', 'Pizza', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options', 'Halal' ]",1
Prague,"[ 'Japanese', 'Sushi' ]",8
Prague,"[ 'Mexican', 'Czech' ]",1
Prague,"[ 'Cafe', 'Italian', 'International', 'European' ]",2
Rome,"[ 'Italian', 'Pizza', 'Mediterranean', 'Soups', 'Vegetarian Friendly', 'Vegan Options' ]",4
Rome,"[ 'Italian', 'Mediterranean', 'Gluten Free Options', 'Vegetarian Friendly' ]",2
Rome,"[ 'American', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options' ]",1
Rome,"[ 'Italian', 'Mediterranean', 'Bar', 'Pub', 'Wine Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Rome,"[ 'Asian', 'Korean', 'Vegetarian Friendly' ]",3
Rome,"[ 'Brew Pub', 'Italian', 'Irish', 'Bar', 'Pub' ]",1
Rome,"[ 'Asian', 'Thai', 'Vegetarian Friendly' ]",1
Rome,"[ 'Italian', 'Mediterranean', 'Middle Eastern', 'Israeli', 'Vegetarian Friendly', 'Vegan Options', 'Kosher' ]",1
Rome,"[ 'Italian', 'Bar', 'Mediterranean', 'European', 'Delicatessen', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'Pizza', 'Seafood', 'Mediterranean', 'International', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'Bar', 'Cafe', 'Fast Food', 'Pub' ]",1
Stockholm,"[ 'Italian', 'Pizza', 'European', 'Vegetarian Friendly' ]",7
Stockholm,"[ 'Bar', 'European', 'Swedish', 'Scandinavian', 'Pub', 'Vegetarian Friendly' ]",2
Vienna,"[ 'Chinese', 'Vietnamese' ]",1
Warsaw,"[ 'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly' ]",14
Warsaw,"[ 'American', 'Polish', 'European', 'Eastern European' ]",1
Warsaw,"[ 'Mexican', 'Brew Pub', 'European', 'Pub', 'Italian', 'Steakhouse' ]",1
Warsaw,"[ 'American', 'Polish', 'European', 'Asian', 'South American', 'Hawaiian' ]",1
Warsaw,"[ 'Mexican', 'Latin' ]",1
Zurich,"[ 'Swiss', 'European', 'International', 'Vegetarian Friendly' ]",2
Zurich,"[ 'Asian', 'Chinese', 'Indonesian', 'Singaporean', 'Malaysian', 'Vegetarian Friendly' ]",1
Zurich,[ 'Delicatessen' ],3
Zurich,"[ 'European', 'Bar', 'Central European' ]",2
Zurich,"[ 'American', 'Fast Food' ]",2
Zurich,"[ 'Swiss', 'Bar', 'European', 'Central European', 'Vegetarian Friendly' ]",1
Rome,"[ 'Japanese', 'Fusion' ]",1
Vienna,"[ 'Indian', 'Asian' ]",1
Madrid,"[ 'Mediterranean', 'Spanish', 'European', 'Delicatessen', 'Contemporary' ]",1
Milan,"[ 'Italian', 'Seafood', 'Mediterranean' ]",63
Milan,"[ 'Italian', 'Seafood', 'International', 'Mediterranean' ]",1
Milan,"[ 'Italian', 'Mediterranean', 'Delicatessen', 'Street Food' ]",1
Milan,"[ 'Brew Pub', 'Cafe', 'Wine Bar' ]",1
Munich,"[ 'Chinese', 'Asian', 'Thai', 'Vegetarian Friendly', 'Vegan Options' ]",1
Munich,"[ 'Middle Eastern', 'Afghani', 'Vegetarian Friendly', 'Vegan Options' ]",2
Munich,"[ 'Greek', 'Seafood' ]",1
Oporto,"[ 'Mediterranean', 'European', 'Portuguese', 'Soups' ]",4
Oporto,"[ 'European', 'Portuguese', 'Soups', 'Mediterranean' ]",1
Oporto,"[ 'Bar', 'Cafe', 'European', 'Pub', 'Portuguese', 'Wine Bar' ]",1
Oslo,"[ 'Fast Food', 'Asian', 'Thai', 'Vietnamese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Oslo,"[ 'Italian', 'Pizza', 'European', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Oslo,"[ 'European', 'Turkish', 'Mexican', 'Mediterranean', 'Greek' ]",1
Oslo,"[ 'Japanese', 'Sushi', 'Asian', 'Korean', 'Vegetarian Friendly' ]",1
Oslo,"[ 'Japanese', 'Sushi', 'Asian', 'Fusion' ]",1
Oslo,"[ 'Asian', 'Japanese', 'Thai', 'Soups' ]",1
Oslo,"[ 'Seafood', 'Sushi', 'European', 'Contemporary', 'Norwegian' ]",1
Paris,"[ 'French', 'Bar', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",4
Paris,"[ 'European', 'Fusion', 'French', 'International', 'Vegetarian Friendly', 'Vegan Options' ]",1
Paris,"[ 'Asian', 'Taiwanese', 'Vegetarian Friendly' ]",1
Paris,"[ 'French', 'International', 'European', 'Contemporary', 'Healthy' ]",1
Paris,[ 'Canadian' ],1
Prague,"[ 'Bar', 'European', 'Gastropub', 'Czech', 'Eastern European', 'Central European', 'Vegetarian Friendly' ]",1
Prague,"[ 'Mexican', 'Latin', 'International', 'Vegetarian Friendly' ]",1
Prague,"[ 'Bar', 'Pub', 'Czech', 'European' ]",5
Prague,"[ 'Italian', 'Pizza', 'European' ]",18
Prague,"[ 'Vegetarian Friendly', 'Vegan Options' ]",3
Prague,"[ 'Cafe', 'European', 'Delicatessen', 'Soups', 'Czech' ]",1
Prague,"[ 'Sushi', 'Asian', 'Vietnamese' ]",1
Prague,"[ 'Japanese', 'Fast Food', 'Sushi' ]",1
Prague,"[ 'International', 'European', 'Czech', 'Eastern European', 'Central European' ]",1
Prague,"[ 'Chinese', 'Japanese', 'Asian' ]",2
Prague,[ 'Canadian' ],1
Rome,"[ 'Italian', 'Argentinean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",2
Rome,"[ 'Asian', 'Vegetarian Friendly' ]",1
Rome,"[ 'Italian', 'European', 'Wine Bar', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Rome,"[ 'Peruvian', 'Latin', 'Seafood', 'South American', 'Central American', 'Vegetarian Friendly' ]",1
Rome,"[ 'Brew Pub', 'Fast Food', 'Spanish', 'Vegetarian Friendly' ]",1
Rome,"[ 'Fast Food', 'Mediterranean', 'Greek' ]",2
Rome,"[ 'Chinese', 'Vegetarian Friendly' ]",6
Rome,"[ 'Japanese', 'Peruvian', 'Seafood', 'Sushi', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'International', 'Mediterranean', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Rome,"[ 'Venezuelan', 'South American' ]",3
Rome,"[ 'Italian', 'Mediterranean', 'Wine Bar', 'European', 'Vegetarian Friendly' ]",1
Rome,"[ 'Pizza', 'Barbecue' ]",1
Rome,"[ 'Fast Food', 'Street Food' ]",1
Stockholm,"[ 'European', 'Scandinavian', 'Swedish', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
Stockholm,"[ 'Bar', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Stockholm,[ 'Fast Food' ],6
Stockholm,[ 'Vietnamese' ],3
Vienna,"[ 'Peruvian', 'Latin', 'South American', 'Vegetarian Friendly' ]",1
Vienna,"[ 'Italian', 'Seafood', 'European', 'Vegetarian Friendly' ]",1
Vienna,[ 'Vegan Options' ],1
Warsaw,"[ 'Indian', 'Asian', 'Healthy', 'Balti', 'Wine Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Warsaw,"[ 'Polish', 'Bar', 'Barbecue', 'European', 'Pub' ]",1
Warsaw,"[ 'Sushi', 'Asian', 'Thai', 'Vegetarian Friendly' ]",1
Warsaw,"[ 'Italian', 'European', 'Mediterranean', 'Vegetarian Friendly' ]",1
Warsaw,"[ 'Brew Pub', 'Polish', 'Bar', 'European', 'Pub', 'Gastropub', 'Vegetarian Friendly' ]",1
Warsaw,[ 'Wine Bar' ],4
Warsaw,"[ 'European', 'Fast Food', 'Sushi' ]",1
Zurich,"[ 'Swiss', 'European', 'Delicatessen', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Zurich,"[ 'French', 'European', 'Central European', 'Vegetarian Friendly' ]",1
Zurich,"[ 'Asian', 'Thai', 'Vietnamese', 'Vegetarian Friendly', 'Vegan Options' ]",1
Zurich,"[ 'Bar', 'Pub', 'European' ]",3
Zurich,"[ 'Fast Food', 'Healthy', 'Vegetarian Friendly', 'Vegan Options' ]",1
Vienna,"[ 'Italian', 'Mediterranean', 'Pizza' ]",4
Madrid,"[ 'Italian', 'International', 'Spanish' ]",1
Madrid,"[ 'Fast Food', 'International' ]",1
Milan,"[ 'Italian', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Milan,"[ 'Italian', 'Mediterranean', 'Barbecue', 'European' ]",2
Milan,"[ 'Bar', 'Spanish', 'Pub' ]",1
Milan,"[ 'Italian', 'American', 'Brew Pub', 'Bar', 'Pizza', 'Pub' ]",1
Milan,"[ 'Bar', 'European', 'Pub', 'Italian' ]",1
Munich,"[ 'Mexican', 'Latin', 'Central American', 'Vegetarian Friendly' ]",1
Munich,[ 'Soups' ],1
Munich,"[ 'German', 'Bar', 'Cafe', 'International', 'Pub' ]",1
Munich,"[ 'Pizza', 'Cafe', 'Healthy', 'German' ]",1
Oporto,"[ 'Italian', 'Mediterranean', 'European', 'Portuguese', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
Oporto,"[ 'Bar', 'Cafe', 'Fast Food', 'Barbecue', 'Grill', 'Pub' ]",1
Oslo,"[ 'International', 'Contemporary' ]",1
Oslo,"[ 'Cafe', 'European', 'Norwegian' ]",1
Paris,"[ 'Chinese', 'Japanese', 'Asian', 'Vietnamese', 'Taiwanese', 'Vegetarian Friendly', 'Vegan Options' ]",1
Paris,"[ 'Latin', 'Mediterranean', 'European', 'Spanish' ]",2
Paris,"[ 'Steakhouse', 'French', 'European', 'Gastropub', 'Vegetarian Friendly' ]",1
Paris,"[ 'Indian', 'Middle Eastern', 'Pakistani', 'Vegetarian Friendly' ]",1
Paris,"[ 'French', 'Cafe', 'Barbecue', 'Contemporary', 'Fusion', 'Vegetarian Friendly' ]",1
Paris,"[ 'Brew Pub', 'Bar', 'Pub', 'Wine Bar', 'French' ]",1
Paris,"[ 'Asian', 'Tibetan', 'Mongolian', 'Vegetarian Friendly' ]",1
Paris,"[ 'Chinese', 'Asian', 'Korean' ]",2
Paris,"[ 'Wine Bar', 'Bar' ]",1
Paris,"[ 'Asian', 'Indonesian' ]",3
Paris,"[ 'Contemporary', 'Wine Bar' ]",1
Paris,"[ 'French', 'American', 'Mediterranean', 'Middle Eastern', 'Tunisian' ]",1
Prague,"[ 'Mediterranean', 'European', 'Czech', 'Eastern European', 'Croatian', 'Central European', 'Grill', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Prague,"[ 'Wine Bar', 'Mediterranean', 'European', 'Vegetarian Friendly' ]",1
Prague,"[ 'Italian', 'European', 'Vegetarian Friendly' ]",1
Prague,"[ 'Asian', 'Thai', 'Contemporary', 'Fusion', 'Vegetarian Friendly' ]",1
Prague,"[ 'Bar', 'Mediterranean', 'Turkish', 'Grill', 'Pub', 'Wine Bar' ]",1
Prague,"[ 'Steakhouse', 'European', 'Central European', 'Czech' ]",1
Prague,"[ 'Brew Pub', 'European', 'Czech' ]",1
Rome,"[ 'Italian', 'Mediterranean', 'Wine Bar', 'Delicatessen', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'Mediterranean', 'Seafood', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'Mediterranean', 'Israeli', 'Vegetarian Friendly', 'Vegan Options', 'Kosher', 'Gluten Free Options' ]",2
Rome,"[ 'Japanese', 'Brazilian', 'Fusion' ]",1
Rome,"[ 'Pizza', 'Fast Food', 'Vegetarian Friendly' ]",1
Rome,"[ 'Italian', 'International', 'Fusion', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Stockholm,"[ 'Cafe', 'Vegetarian Friendly', 'Vegan Options' ]",1
Stockholm,"[ 'Swedish', 'European', 'Wine Bar' ]",1
Stockholm,"[ 'Chinese', 'Asian', 'Mongolian' ]",1
Vienna,"[ 'Irish', 'Bar', 'European', 'British', 'Pub', 'Contemporary' ]",1
Vienna,"[ 'Central European', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Vienna,"[ 'Mediterranean', 'Middle Eastern', 'Israeli', 'Vegetarian Friendly', 'Vegan Options' ]",1
Vienna,"[ 'Austrian', 'European', 'Fusion', 'Vegetarian Friendly' ]",1
Vienna,"[ 'Italian', 'Austrian', 'European', 'Vegetarian Friendly' ]",1
Vienna,"[ 'American', 'International' ]",1
Vienna,"[ 'Mediterranean', 'Middle Eastern' ]",1
Vienna,"[ 'Mexican', 'Latin', 'Grill' ]",1
Warsaw,"[ 'Polish', 'European', 'Eastern European', 'Vegetarian Friendly' ]",2
Warsaw,"[ 'Italian', 'European', 'Pizza', 'Mediterranean', 'Vegetarian Friendly' ]",1
Warsaw,"[ 'Italian', 'Fast Food' ]",3
Warsaw,"[ 'Polish', 'European', 'Asian' ]",1
Warsaw,"[ 'Japanese', 'Fast Food', 'Australian' ]",1
Zurich,"[ 'European', 'Central European', 'Gluten Free Options', 'Vegetarian Friendly', 'Vegan Options' ]",1
Zurich,"[ 'American', 'International', 'Diner', 'Vegetarian Friendly' ]",1
Zurich,"[ 'Mexican', 'Southwestern', 'Vegetarian Friendly' ]",1
Madrid,"[ 'Cajun & Creole', 'Mediterranean', 'European', 'Spanish' ]",1
Milan,"[ 'Italian', 'Bar', 'Mediterranean', 'Pub' ]",2
Milan,"[ 'Chinese', 'Asian', 'Fusion', 'Vegetarian Friendly' ]",1
Milan,"[ 'Asian', 'Vietnamese', 'Soups', 'Vegetarian Friendly', 'Vegan Options' ]",1
Milan,"[ 'Lebanese', 'Mediterranean' ]",1
Munich,"[ 'Lebanese', 'Mediterranean', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Halal' ]",1
Munich,"[ 'European', 'Israeli', 'Middle Eastern', 'Vegetarian Friendly', 'Kosher', 'Gluten Free Options' ]",1
Munich,"[ 'Chinese', 'Asian', 'Thai', 'Fusion', 'Vietnamese' ]",1
Oporto,"[ 'Mediterranean', 'European', 'Portuguese', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options' ]",1
Oslo,"[ 'Sushi', 'Asian', 'Thai', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Oslo,"[ 'Cafe', 'Soups', 'Fast Food', 'European', 'Scandinavian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Oslo,"[ 'Steakhouse', 'Barbecue', 'American', 'Grill' ]",1
Paris,"[ 'French', 'Steakhouse' ]",5
Paris,"[ 'Asian', 'Thai', 'Vegetarian Friendly' ]",43
Paris,"[ 'Mediterranean', 'French', 'European' ]",1
Paris,"[ 'Gastropub', 'Irish', 'Bar', 'European', 'British', 'Pub', 'Vegetarian Friendly' ]",1
Paris,"[ 'French', 'European', 'Bar', 'Pub', 'Vegetarian Friendly' ]",4
Paris,"[ 'European', 'French', 'International' ]",1
Prague,"[ 'Steakhouse', 'Argentinean', 'International', 'Grill', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Prague,"[ 'Czech', 'European', 'International' ]",1
Prague,"[ 'Sushi', 'Asian', 'Vietnamese', 'Indonesian' ]",1
Rome,"[ 'Italian', 'Steakhouse', 'Mediterranean', 'European', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'Bar', 'Pub', 'Vegetarian Friendly' ]",3
Rome,"[ 'Seafood', 'Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
Rome,"[ 'Mediterranean', 'Italian', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Rome,"[ 'Italian', 'Mediterranean', 'Wine Bar', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Rome,"[ 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Rome,"[ 'Delicatessen', 'Italian' ]",1
Rome,"[ 'Italian', 'Pizza', 'Mediterranean', 'International' ]",1
Rome,[ 'Turkish' ],1
Rome,"[ 'Italian', 'Fast Food', 'European', 'Delicatessen', 'Danish' ]",1
Stockholm,"[ 'Latin', 'Bar', 'European', 'Spanish', 'Mediterranean', 'Vegetarian Friendly' ]",1
Stockholm,"[ 'Mexican', 'Latin', 'Bar', 'Spanish', 'Pub', 'Vegetarian Friendly', 'Vegan Options' ]",1
Stockholm,"[ 'European', 'Healthy', 'Scandinavian', 'Hawaiian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Stockholm,"[ 'Asian', 'Korean', 'Fusion', 'Street Food' ]",1
Vienna,"[ 'Chinese', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
